shipment_id,sender,receiver,message_type,message_content,is_fraudulent,fraud_probability,created_at
SHP-1608,+15551270875,+15551121728,SMS,Refueling. Trailer locks checked and secure.,0,0.2,2026-05-10 05:22:51
SHP-1609,+15558908133,+15551265919,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.18,2026-06-15 23:22:51
SHP-1609,+15551761173,+15553361155,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.04,2026-06-15 23:22:51
SHP-1609,info@metrologistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.13,2026-06-15 23:22:51
SHP-1610,info@apexcarrier.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.24,2026-06-12 03:22:51
SHP-1611,+15551477784,+15551433356,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.01,2026-05-03 02:22:51
SHP-1611,+15551574162,+15553421636,SMS,Refueling. Trailer locks checked and secure.,0,0.01,2026-05-03 02:22:51
SHP-1611,+15559811471,+15553847768,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.03,2026-05-03 02:22:51
SHP-1612,info@libertycargo.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1612 in Miami, FL. Estimated arrival in Las Vegas, NV remains unchanged.",0,0.12,2026-05-17 07:22:51
SHP-1612,+15553150815,+15556416968,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.24,2026-05-17 07:22:51
SHP-1612,info@libertycargo.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.12,2026-05-17 07:22:51
SHP-1613,info@summitlogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.06,2026-04-04 13:22:51
SHP-1613,info@summitlogistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1613 in Seattle, WA. Estimated arrival in Houston, TX remains unchanged.",0,0.08,2026-04-04 13:22:51
SHP-1614,+15551805615,+15554320146,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.0,2026-05-11 11:22:51
SHP-1614,info@oceanicshipping.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.04,2026-05-11 11:22:51
SHP-1614,+15551196503,+15559066089,SMS,Refueling. Trailer locks checked and secure.,0,0.21,2026-05-11 11:22:51
SHP-1615,+15554125920,+15555282961,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.2,2026-04-09 13:22:51
SHP-1615,+15558655712,+15552619058,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.19,2026-04-09 13:22:51
SHP-1616,+15552391959,+15559467858,SMS,Ops alert: GPS system updating. Turn off transponder for 2 hours to avoid sync error. Maintain driving speed.,1,0.82,2026-04-07 17:22:51
SHP-1616,dispatch@apexcorp-logistics.net,ops@controlcenter.com,Email,"URGENT UPDATE: Shipment SHP-1616 has been rerouted due to warehouse maintenance. Deliver to alternative dock: 404 Industrial Way, Miami, FL immediately.",1,0.76,2026-04-07 17:22:51
SHP-1617,info@xpresslogistics.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.06,2026-05-30 19:22:51
SHP-1618,+15558851806,+15556400942,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.18,2026-05-14 23:22:51
SHP-1618,+15551005932,+15552256118,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.18,2026-05-14 23:22:51
SHP-1619,info@vanguardlogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.21,2026-04-25 02:22:51
SHP-1619,info@vanguardlogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.24,2026-04-25 02:22:51
SHP-1620,info@interstatecarriers.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.12,2026-05-04 14:22:51
SHP-1620,+15556013404,+15553094878,SMS,Refueling. Trailer locks checked and secure.,0,0.04,2026-05-04 14:22:51
SHP-1621,+15555883963,+15554768723,SMS,DriverJohn here. SHP SHP-1621 load completed. Departing origin now.,0,0.02,2026-06-13 04:22:51
SHP-1621,+15555048217,+15559296866,SMS,Refueling. Trailer locks checked and secure.,0,0.11,2026-06-13 04:22:51
SHP-1621,info@zephyrshipping.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1621 in Chicago, IL. Estimated arrival in Boston, MA remains unchanged.",0,0.21,2026-06-13 04:22:51
SHP-1622,+15554714276,+15558277403,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.03,2026-04-03 14:22:51
SHP-1623,info@zephyrshipping.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1623. Let us know if you need anything else.",0,0.24,2026-05-11 15:22:51
SHP-1623,info@zephyrshipping.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1623 in Dallas, TX. Estimated arrival in Houston, TX remains unchanged.",0,0.15,2026-05-11 15:22:51
SHP-1623,+15557605946,+15551668822,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.16,2026-05-11 15:22:51
SHP-1624,info@oceanicshipping.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1624. Let us know if you need anything else.",0,0.16,2026-05-19 11:22:51
SHP-1624,+15552657659,+15555903591,SMS,Refueling. Trailer locks checked and secure.,0,0.2,2026-05-19 11:22:51
SHP-1624,+15555253262,+15557016123,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.09,2026-05-19 11:22:51
SHP-1625,info@horizonfreight.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.21,2026-04-13 20:22:51
SHP-1625,+15556902303,+15554818006,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.21,2026-04-13 20:22:51
SHP-1626,+15558344546,+15557064346,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.24,2026-05-11 20:22:51
SHP-1626,+15551267216,+15552870334,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.15,2026-05-11 20:22:51
SHP-1627,+15555418616,+15553445538,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.13,2026-04-02 20:22:51
SHP-1627,+15553231911,+15557463257,SMS,DriverJohn here. SHP SHP-1627 load completed. Departing origin now.,0,0.21,2026-04-02 20:22:51
SHP-1627,+15552379281,+15556433071,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.11,2026-04-02 20:22:51
SHP-1628,info@blueskytransport.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.0,2026-04-21 21:22:51
SHP-1628,info@blueskytransport.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1628. Let us know if you need anything else.",0,0.21,2026-04-21 21:22:51
SHP-1628,+15558364357,+15557954589,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.1,2026-04-21 21:22:51
SHP-1629,info@quantumlogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.08,2026-05-09 21:22:51
SHP-1629,info@quantumlogistics.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.14,2026-05-09 21:22:51
SHP-1630,+15555515309,+15551892572,SMS,Refueling. Trailer locks checked and secure.,0,0.15,2026-04-23 13:22:51
SHP-1631,+15552097443,+15555632027,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.24,2026-05-08 05:22:51
SHP-1631,info@pinnaclefreight.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.12,2026-05-08 05:22:51
SHP-1631,info@pinnaclefreight.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.05,2026-05-08 05:22:51
SHP-1632,info@oceanicshipping.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1632 in New York, NY. Estimated arrival in Las Vegas, NV remains unchanged.",0,0.15,2026-05-15 18:22:51
SHP-1632,info@oceanicshipping.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.02,2026-05-15 18:22:51
SHP-1632,+15553704608,+15554265164,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.24,2026-05-15 18:22:51
SHP-1633,+15557837960,+15557396996,SMS,Refueling. Trailer locks checked and secure.,0,0.03,2026-05-05 16:22:51
SHP-1633,+15554070056,+15552608319,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.09,2026-05-05 16:22:51
SHP-1633,+15555228095,+15559383269,SMS,DriverJohn here. SHP SHP-1633 load completed. Departing origin now.,0,0.05,2026-05-05 16:22:51
SHP-1634,+15552602061,+15553827180,SMS,DriverJohn here. SHP SHP-1634 load completed. Departing origin now.,0,0.24,2026-03-27 09:22:51
SHP-1635,info@quantumlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1635. Let us know if you need anything else.",0,0.22,2026-04-18 10:22:51
SHP-1635,dispatch@fedex-billing-system.com,ops@controlcenter.com,Email,"Important billing update for SHP-1635. Due to audit, we changed bank details. Wire payment to routing 021000021, account 992837262. Confirm transaction asap.",1,0.96,2026-04-18 10:22:51
SHP-1635,dispatch@outlook-logistics.com,ops@controlcenter.com,Email,"URGENT UPDATE: Shipment SHP-1635 has been rerouted due to warehouse maintenance. Deliver to alternative dock: 404 Industrial Way, Miami, FL immediately.",1,0.88,2026-04-18 10:22:51
SHP-1636,info@redlinetransport.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.23,2026-05-29 19:22:51
SHP-1637,info@oceanicshipping.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.01,2026-04-25 01:22:51
SHP-1637,info@oceanicshipping.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.2,2026-04-25 01:22:51
SHP-1638,info@vanguardlogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.19,2026-05-30 02:22:51
SHP-1638,+15558152449,+15557781989,SMS,Refueling. Trailer locks checked and secure.,0,0.09,2026-05-30 02:22:51
SHP-1639,info@pinnaclefreight.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1639 in Miami, FL. Estimated arrival in Boston, MA remains unchanged.",0,0.22,2026-04-30 11:22:51
SHP-1640,info@xpresslogistics.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.18,2026-05-02 02:22:51
SHP-1640,info@xpresslogistics.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.09,2026-05-02 02:22:51
SHP-1640,info@xpresslogistics.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.02,2026-05-02 02:22:51
SHP-1641,info@frontierhauling.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1641 in Chicago, IL. Estimated arrival in Phoenix, AZ remains unchanged.",0,0.0,2026-03-25 15:22:51
SHP-1641,info@frontierhauling.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1641 in Chicago, IL. Estimated arrival in Phoenix, AZ remains unchanged.",0,0.25,2026-03-25 15:22:51
SHP-1641,+15554831443,+15557237496,SMS,Refueling. Trailer locks checked and secure.,0,0.01,2026-03-25 15:22:51
SHP-1642,+15555665520,+15554179223,SMS,Refueling. Trailer locks checked and secure.,0,0.06,2026-04-28 03:22:51
SHP-1642,info@apexcarrier.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.01,2026-04-28 03:22:51
SHP-1643,+15557680763,+15555778264,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.07,2026-04-01 19:22:51
SHP-1643,+15552820194,+15553003211,SMS,Refueling. Trailer locks checked and secure.,0,0.21,2026-04-01 19:22:51
SHP-1643,info@zephyrshipping.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1643. Let us know if you need anything else.",0,0.14,2026-04-01 19:22:51
SHP-1644,+15553395093,+15558415929,SMS,Driver: Reroute load SHP-1644 now. Destination changed. Go to loading dock 4 behind retail complex.,1,0.89,2026-05-12 19:22:51
SHP-1645,info@quantumlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1645. Let us know if you need anything else.",0,0.1,2026-05-06 22:22:51
SHP-1645,info@quantumlogistics.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1645 in Seattle, WA. Estimated arrival in Denver, CO remains unchanged.",0,0.13,2026-05-06 22:22:51
SHP-1646,info@horizonfreight.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.24,2026-04-25 09:22:51
SHP-1647,dispatch@gmail-cargo.com,ops@controlcenter.com,Email,"URGENT UPDATE: Shipment SHP-1647 has been rerouted due to warehouse maintenance. Deliver to alternative dock: 404 Industrial Way, Las Vegas, NV immediately.",1,0.94,2026-05-05 01:22:51
SHP-1648,+15558544230,+15554987424,SMS,Refueling. Trailer locks checked and secure.,0,0.15,2026-05-24 08:22:51
SHP-1648,+15558633369,+15559038452,SMS,Arrived at receiver. Waiting for dock assignment. Everything secure.,0,0.11,2026-05-24 08:22:51
SHP-1648,+15554755409,+15553422754,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.16,2026-05-24 08:22:51
SHP-1649,info@frontierhauling.com,ops@controlcenter.com,Email,Confirming receipt of the shipment request. We will assign a driver soon. Best regards.,0,0.03,2026-05-01 18:22:51
SHP-1649,+15554491354,+15557808066,SMS,Refueling. Trailer locks checked and secure.,0,0.22,2026-05-01 18:22:51
SHP-1650,info@oceanicshipping.com,ops@controlcenter.com,Email,Attached are the truck inspection logs and driver credentials for carrier verification.,0,0.05,2026-04-11 13:22:51
SHP-1651,+15552822847,+15558588667,SMS,"Highway construction near check point. Delay of 30 mins, but route remains secure.",0,0.23,2026-06-14 23:22:51
SHP-1652,info@zephyrshipping.com,ops@controlcenter.com,Email,"Good morning, here is the tracking status report for cargo. The driver is currently in transit and ETA is looking good.",0,0.1,2026-06-17 02:22:51
SHP-1652,info@zephyrshipping.com,ops@controlcenter.com,Email,"Hello, gate check-in has been completed for shipment SHP-1652 in Atlanta, GA. Estimated arrival in Chicago, IL remains unchanged.",0,0.25,2026-06-17 02:22:51
SHP-1653,info@vanguardlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1653. Let us know if you need anything else.",0,0.2,2026-04-10 05:22:51
SHP-1653,info@vanguardlogistics.com,ops@controlcenter.com,Email,"Hi Team, please find attached the BOL for shipment SHP-1653. Let us know if you need anything else.",0,0.0,2026-04-10 05:22:51
