label,text
spam,URGENT: Outstanding customs fee payment of Rs. 950 is required to release package waybill #11449.
spam,"Dear customer, please click here to verify your account details immediately: http://fedex-track.net/login-76782"
ham,Your parcel is currently in transit. Use tracking portal for updates.
spam,"Dear customer, please click here to verify your account details immediately: http://fedex-track.net/login-77763"
ham,Your shipment has arrived at Kolkata Hub and will be dispatched for delivery.
ham,"Hi Michael, here is the updated bill of lading. Let us know if you need changes."
spam,Congratulations! You are selected as the lottery winner of Rs. 1500 cash. Claim prize details here.
spam,Alert: Your account has been suspended. Confirm banking details routing 538698 and account 86409465 to recover.
spam,URGENT: Outstanding customs fee payment of Rs. 10000 is required to release package waybill #65956.
spam,Important notice: Your bank verification is pending. Please share OTP code 1613 to authenticate.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-24973."
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,Trailer seal ID 12913 is checked and the driver is heading to route. ETA 7 hours.
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,Trailer seal ID 82746 is checked and the driver is heading to route. ETA 4 hours.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-22923."
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,The package from Delhivery Ops is secure at the warehouse. Delivery scheduled for tomorrow.
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
spam,Urgent: Payment required to release package. Pay customs fees Rs. 1500 via bank transfer.
spam,Urgent: Payment required to release package. Pay customs fees Rs. 5000 via bank transfer.
spam,URGENT: Outstanding customs fee payment of Rs. 10000 is required to release package waybill #54054.
ham,The package from Apex Carrier is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,Your shipment has arrived at Mumbai Hub and will be dispatched for delivery.
ham,Your parcel is currently in transit. Use tracking portal for updates.
ham,Your shipment has arrived at Hyderabad Hub and will be dispatched for delivery.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-24095."
ham,The package from FedEx Express is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Trailer seal ID 22598 is checked and the driver is heading to route. ETA 8 hours.
ham,Trailer seal ID 97164 is checked and the driver is heading to route. ETA 3 hours.
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
spam,Urgent: Payment required to release package. Pay customs fees Rs. 450 via bank transfer.
ham,The package from BlueDart Courier is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Trailer seal ID 85926 is checked and the driver is heading to route. ETA 4 hours.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-57737."
ham,Your parcel is currently in transit. Use tracking portal for updates.
spam,Urgent: Payment required to release package. Pay customs fees Rs. 1500 via bank transfer.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-46419."
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,Your shipment has arrived at Bangalore Hub and will be dispatched for delivery.
spam,Alert: Your account has been suspended. Confirm banking details routing 719171 and account 92203497 to recover.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-69631."
ham,Trailer seal ID 47288 is checked and the driver is heading to route. ETA 6 hours.
spam,Important notice: Your bank verification is pending. Please share OTP code 7836 to authenticate.
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
ham,Your shipment has arrived at Kolkata Hub and will be dispatched for delivery.
spam,Congratulations! You are selected as the lottery winner of Rs. 5000 cash. Claim prize details here.
spam,"Dear customer, please click here to verify your account details immediately: http://fedex-track.net/login-19975"
ham,Your shipment has arrived at Kolkata Hub and will be dispatched for delivery.
spam,Congratulations! You are selected as the lottery winner of Rs. 450 cash. Claim prize details here.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,Your shipment has arrived at Hyderabad Hub and will be dispatched for delivery.
ham,Your shipment has arrived at Delhi Hub and will be dispatched for delivery.
spam,Alert: Your account has been suspended. Confirm banking details routing 314007 and account 31999265 to recover.
ham,Trailer seal ID 93757 is checked and the driver is heading to route. ETA 2 hours.
spam,URGENT: Outstanding customs fee payment of Rs. 950 is required to release package waybill #25917.
ham,The package from Apex Carrier is secure at the warehouse. Delivery scheduled for tomorrow.
ham,The package from Delhivery Ops is secure at the warehouse. Delivery scheduled for tomorrow.
ham,The package from BlueDart Courier is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Your shipment has arrived at Hyderabad Hub and will be dispatched for delivery.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-13904."
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
spam,Urgent: Payment required to release package. Pay customs fees Rs. 950 via bank transfer.
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,Your shipment has arrived at Bangalore Hub and will be dispatched for delivery.
ham,Your parcel is currently in transit. Use tracking portal for updates.
spam,Important notice: Your bank verification is pending. Please share OTP code 9528 to authenticate.
ham,Freight schedule check: all logs are within logistics compliance limits.
ham,Your shipment has arrived at Delhi Hub and will be dispatched for delivery.
spam,Important notice: Your bank verification is pending. Please share OTP code 5918 to authenticate.
ham,"Hi David, here is the updated bill of lading. Let us know if you need changes."
ham,Freight schedule check: all logs are within logistics compliance limits.
spam,Alert: Your account has been suspended. Confirm banking details routing 244100 and account 80458179 to recover.
ham,The package from Apex Carrier is secure at the warehouse. Delivery scheduled for tomorrow.
ham,The package from FedEx Express is secure at the warehouse. Delivery scheduled for tomorrow.
spam,Alert: Your account has been suspended. Confirm banking details routing 951000 and account 83677009 to recover.
ham,Trailer seal ID 23164 is checked and the driver is heading to route. ETA 7 hours.
ham,Your shipment has arrived at Bangalore Hub and will be dispatched for delivery.
spam,"Dear customer, please click here to verify your account details immediately: http://fedex-track.net/login-27942"
spam,Urgent: Payment required to release package. Pay customs fees Rs. 1500 via bank transfer.
spam,URGENT: Outstanding customs fee payment of Rs. 450 is required to release package waybill #87444.
spam,Important notice: Your bank verification is pending. Please share OTP code 1275 to authenticate.
spam,Congratulations! You are selected as the lottery winner of Rs. 10000 cash. Claim prize details here.
ham,"Hello dispatcher, this is to confirm gate check-in completed for shipment SHP-17781."
spam,Please reset password using the link below: http://dhl-delivery.net/reset-35227
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
ham,The package from Delhivery Ops is secure at the warehouse. Delivery scheduled for tomorrow.
ham,Invoice submitted for carrier fees. Thank you for choosing FedEx.
spam,Important notice: Your bank verification is pending. Please share OTP code 5076 to authenticate.
spam,Congratulations! You are selected as the lottery winner of Rs. 5000 cash. Claim prize details here.
spam,Important notice: Your bank verification is pending. Please share OTP code 1046 to authenticate.
ham,Your shipment has arrived at Hyderabad Hub and will be dispatched for delivery.
spam,Important notice: Your bank verification is pending. Please share OTP code 6326 to authenticate.
ham,Trailer seal ID 93237 is checked and the driver is heading to route. ETA 3 hours.
spam,Security Alert: Update KYC profile details now to avoid terminal check-in suspension.
ham,Trailer seal ID 30788 is checked and the driver is heading to route. ETA 1 hours.
ham,Your shipment has arrived at Chennai Hub and will be dispatched for delivery.
