label,text
ham,"The driver check-in is complete for SHP-13226, loading will begin in 20 minutes."
ham,"Hi John, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Karen? Let me know.
ham,Are you free this weekend Michael? Let me know.
ham,Please confirm if the shipment package SHP-12417 has been received at the dispatch office.
ham,Are you free this weekend Emma? Let me know.
ham,Are you free this weekend Emily? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 11:30 AM."
ham,Are you free this weekend Alex? Let me know.
ham,Please confirm if the shipment package SHP-56683 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-62534, loading will begin in 45 minutes."
ham,Are you free this weekend Michael? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 11:45 PM."
ham,Are you free this weekend Emma? Let me know.
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/12521
ham,"Ok, sounds good. I will meet you at the terminal entrance at 6:00 AM."
ham,Are you free this weekend Emma? Let me know.
ham,"Hey John, did you finish the spreadsheet for the inventory logs?"
ham,"Hi Michael, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-47576, loading will begin in 45 minutes."
ham,"Hi Jessica, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:15 AM."
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-26732, loading will begin in 45 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 9:00 PM."
ham,"Hey Alex, did you finish the spreadsheet for the inventory logs?"
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/50740
ham,"Hey Emma, did you finish the spreadsheet for the inventory logs?"
spam,Claim your Rs. 150 free gift voucher card today. Click link: http://promo-reward.net/claim-15044
ham,"Ok, sounds good. I will meet you at the terminal entrance at 6:15 PM."
ham,"Hi Alex, how are you? Are we still meeting for lunch today?"
ham,"Hey Chris, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-72374, loading will begin in 45 minutes."
ham,"Hey Chris, did you finish the spreadsheet for the inventory logs?"
spam,"URGENT: Change your bank details to complete payment transaction routing 888018, account 43363550. Confirm deposit."
ham,Are you free this weekend Sarah? Let me know.
spam,Congratulations selected winner! Your mobile number won Rs. 450 cash sweepstakes. Claim ticket details here: http://sweepstakes-98986.net
ham,"Hi Sarah, how are you? Are we still meeting for lunch today?"
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 5000 customs fee immediately: http://held-package.net/pay-84937"
ham,Are you free this weekend Chris? Let me know.
ham,Are you free this weekend Sarah? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 3:45 PM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 2:30 AM."
ham,"Hey Sarah, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 12:30 PM."
ham,Please confirm if the shipment package SHP-10579 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-25628, loading will begin in 20 minutes."
ham,"The driver check-in is complete for SHP-47895, loading will begin in 15 minutes."
ham,"Hi Michael, how are you? Are we still meeting for lunch today?"
spam,Important notification from bank: Your debit card ending in 9589 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-87768
ham,"The driver check-in is complete for SHP-77091, loading will begin in 45 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 4:45 AM."
ham,Are you free this weekend Jessica? Let me know.
ham,"Hi John, how are you? Are we still meeting for lunch today?"
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
ham,"The driver check-in is complete for SHP-15864, loading will begin in 30 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 9:45 AM."
ham,"Hey Karen, did you finish the spreadsheet for the inventory logs?"
ham,Are you free this weekend David? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 11:30 PM."
ham,"Hey Emma, did you finish the spreadsheet for the inventory logs?"
spam,Claim your Rs. 150 free gift voucher card today. Click link: http://promo-reward.net/claim-25655
ham,"Ok, sounds good. I will meet you at the terminal entrance at 2:00 AM."
ham,Are you free this weekend David? Let me know.
ham,Are you free this weekend Michael? Let me know.
ham,Are you free this weekend Michael? Let me know.
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
spam,Important notification from bank: Your debit card ending in 9712 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-73977
ham,"Ok, sounds good. I will meet you at the terminal entrance at 9:15 PM."
ham,"Hey Chris, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-46391, loading will begin in 45 minutes."
ham,Are you free this weekend Sarah? Let me know.
ham,Please confirm if the shipment package SHP-71536 has been received at the dispatch office.
spam,Enter verification code OTP 4883 to authenticate payment request of Rs. 450. Do not share code.
spam,Congratulations selected winner! Your mobile number won Rs. 950 cash sweepstakes. Claim ticket details here: http://sweepstakes-76798.net
spam,URGENT! You have won a 1-week free membership in our prize draw! Claim your reward now at http://win-now.com/draw/28651
ham,Please confirm if the shipment package SHP-88186 has been received at the dispatch office.
ham,"Hi Emily, how are you? Are we still meeting for lunch today?"
ham,Are you free this weekend Chris? Let me know.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 6:30 PM."
ham,"Hi Sarah, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 12:45 PM."
ham,Are you free this weekend David? Let me know.
ham,"Hi Sarah, how are you? Are we still meeting for lunch today?"
ham,"Hi Alex, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 7:00 AM."
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 5000 customs fee immediately: http://held-package.net/pay-92734"
spam,"URGENT: Change your bank details to complete payment transaction routing 289631, account 13519980. Confirm deposit."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 9:00 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 9:15 PM."
ham,Are you free this weekend Karen? Let me know.
ham,Please confirm if the shipment package SHP-17482 has been received at the dispatch office.
spam,Enter verification code OTP 9455 to authenticate payment request of Rs. 450. Do not share code.
ham,"Hi Jessica, how are you? Are we still meeting for lunch today?"
ham,"Hey Emily, did you finish the spreadsheet for the inventory logs?"
ham,"The driver check-in is complete for SHP-83850, loading will begin in 15 minutes."
ham,"Hey John, did you finish the spreadsheet for the inventory logs?"
ham,"Hi Sarah, how are you? Are we still meeting for lunch today?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 7:45 PM."
ham,"Hey Jessica, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:15 AM."
ham,Please confirm if the shipment package SHP-63036 has been received at the dispatch office.
ham,"The driver check-in is complete for SHP-97136, loading will begin in 20 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 7:00 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 10:15 AM."
spam,Important notification from bank: Your debit card ending in 9401 is temporarily blocked. Verify credentials at http://bank-card-unlock.org/verify-91754
ham,Are you free this weekend David? Let me know.
ham,"The driver check-in is complete for SHP-55755, loading will begin in 10 minutes."
spam,"Hi, you have a package held due to unpaid courier charge. Pay Rs. 150 customs fee immediately: http://held-package.net/pay-95872"
ham,"Hey Jessica, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 3:00 AM."
ham,Are you free this weekend John? Let me know.
ham,Are you free this weekend Emily? Let me know.
ham,"Hey John, did you finish the spreadsheet for the inventory logs?"
ham,Please confirm if the shipment package SHP-32415 has been received at the dispatch office.
ham,"Hey John, did you finish the spreadsheet for the inventory logs?"
ham,"Ok, sounds good. I will meet you at the terminal entrance at 3:00 PM."
ham,Are you free this weekend Karen? Let me know.
ham,"The driver check-in is complete for SHP-26377, loading will begin in 15 minutes."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 6:45 AM."
ham,"Ok, sounds good. I will meet you at the terminal entrance at 8:45 PM."
ham,"The driver check-in is complete for SHP-61735, loading will begin in 45 minutes."
spam,"URGENT: Change your bank details to complete payment transaction routing 435060, account 84505609. Confirm deposit."
ham,"The driver check-in is complete for SHP-59552, loading will begin in 10 minutes."
ham,Are you free this weekend Chris? Let me know.
ham,Are you free this weekend Emily? Let me know.
ham,Please confirm if the shipment package SHP-84854 has been received at the dispatch office.
ham,"Hi David, how are you? Are we still meeting for lunch today?"
spam,Enter verification code OTP 4156 to authenticate payment request of Rs. 5000. Do not share code.
ham,Please confirm if the shipment package SHP-87543 has been received at the dispatch office.
ham,"Ok, sounds good. I will meet you at the terminal entrance at 11:30 AM."
ham,Are you free this weekend John? Let me know.
ham,Are you free this weekend Sarah? Let me know.
ham,"Hey Michael, did you finish the spreadsheet for the inventory logs?"
ham,Are you free this weekend David? Let me know.
spam,Enter verification code OTP 2837 to authenticate payment request of Rs. 5000. Do not share code.
